Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo de Pasajero,Nro Pasajeros
2022,Julio,202207,COR,Jauja,NACIONAL,"15,555"
2022,Julio,202207,COR,Mazamari,NACIONAL,552
2022,Julio,202207,COR,Nazca,NACIONAL,"14,670"
2022,Julio,202207,COR,Rioja,NACIONAL,11
2022,Julio,202207,COR,Tingo María,NACIONAL,179
2022,Julio,202207,COR,Yurimaguas,NACIONAL,"2,824"
2022,Julio,202207,COR,-,NACIONAL,414
2022,Julio,202207,LAP,Lima,INTERNACIONAL,"584,834"
2022,Julio,202207,LAP,Lima,NACIONAL,"1,058,406"
2022,Julio,202207,LAP,Lima,TRANSFERENCIA Y TRANSITO,"50,217"
2022,Agosto,202208,AAP,Arequipa,INTERNACIONAL,"1,986"
2022,Agosto,202208,AAP,Arequipa,NACIONAL,"178,201"
2022,Agosto,202208,AAP,Arequipa,TRANSFERENCIA Y TRANSITO,298
2022,Agosto,202208,AAP,Ayacucho,NACIONAL,"31,003"
2022,Agosto,202208,AAP,Juliaca,NACIONAL,"53,084"
2022,Agosto,202208,AAP,Puerto Maldonado,NACIONAL,"31,905"
2022,Agosto,202208,AAP,Tacna,NACIONAL,"35,403"
2022,Agosto,202208,ADP,Cajamarca,NACIONAL,"46,548"
2022,Agosto,202208,ADP,Chachapoyas,NACIONAL,"2,931"
2022,Agosto,202208,ADP,Chiclayo,INTERNACIONAL,"1,934"
2022,Agosto,202208,ADP,Chiclayo,NACIONAL,"53,735"
2022,Agosto,202208,ADP,Huaraz-Anta,NACIONAL,42
2022,Agosto,202208,ADP,Iquitos,NACIONAL,"88,553"
2022,Agosto,202208,ADP,Pisco,INTERNACIONAL,45
2022,Agosto,202208,ADP,Pisco,NACIONAL,"2,604"
2022,Agosto,202208,ADP,Piura,INTERNACIONAL,134
2022,Agosto,202208,ADP,Piura,NACIONAL,"97,311"
2022,Agosto,202208,ADP,Pucallpa,NACIONAL,"58,689"
2022,Agosto,202208,ADP,Talara,INTERNACIONAL,40
2022,Agosto,202208,ADP,Talara,NACIONAL,"24,263"
2022,Agosto,202208,ADP,Tarapoto,NACIONAL,"97,233"
2022,Agosto,202208,ADP,Trujillo,INTERNACIONAL,"3,702"
2022,Agosto,202208,ADP,Trujillo,NACIONAL,"70,243"
2022,Agosto,202208,ADP,Tumbes,INTERNACIONAL,20
2022,Agosto,202208,ADP,Tumbes,NACIONAL,"35,167"
2022,Agosto,202208,COR,Atalaya,NACIONAL,"1,747"
2022,Agosto,202208,COR,Chimbote,NACIONAL,662
2022,Agosto,202208,COR,Cusco,INTERNACIONAL,"2,908"
2022,Agosto,202208,COR,Cusco,NACIONAL,"315,153"
2022,Agosto,202208,COR,Huánuco,NACIONAL,"15,418"
2022,Agosto,202208,COR,Ilo,NACIONAL,"2,484"
2022,Agosto,202208,COR,Jaén,NACIONAL,"3,878"
2022,Agosto,202208,COR,Jauja,NACIONAL,"18,777"
2022,Agosto,202208,COR,Juanjui,NACIONAL,22
2022,Agosto,202208,COR,Mazamari,NACIONAL,956
2022,Agosto,202208,COR,Nazca,NACIONAL,"16,140"
2022,Agosto,202208,COR,Rioja,NACIONAL,65
2022,Agosto,202208,COR,Tingo María,NACIONAL,141
2022,Agosto,202208,COR,Tocache,NACIONAL,9
2022,Agosto,202208,COR,Yurimaguas,NACIONAL,"3,396"
2022,Agosto,202208,COR,-,NACIONAL,167
2022,Agosto,202208,LAP,Lima,INTERNACIONAL,"617,118"
2022,Agosto,202208,LAP,Lima,NACIONAL,"1,148,473"
2022,Agosto,202208,LAP,Lima,TRANSFERENCIA Y TRANSITO,"46,442"
2022,Setiembre,202209,AAP,Arequipa,INTERNACIONAL,"1,992"
2022,Setiembre,202209,AAP,Arequipa,NACIONAL,"170,603"
2022,Setiembre,202209,AAP,Arequipa,TRANSFERENCIA Y TRANSITO,237
2022,Setiembre,202209,AAP,Ayacucho,NACIONAL,"29,502"
2022,Setiembre,202209,AAP,Juliaca,INTERNACIONAL,2
2022,Setiembre,202209,AAP,Juliaca,NACIONAL,"32,153"
2022,Setiembre,202209,AAP,Puerto Maldonado,NACIONAL,"30,145"
2022,Setiembre,202209,AAP,Tacna,INTERNACIONAL,6
2022,Setiembre,202209,AAP,Tacna,NACIONAL,"34,482"
2022,Setiembre,202209,ADP,Cajamarca,NACIONAL,"44,733"
2022,Setiembre,202209,ADP,Chachapoyas,NACIONAL,"1,229"
2022,Setiembre,202209,ADP,Chiclayo,INTERNACIONAL,"1,611"
2022,Setiembre,202209,ADP,Chiclayo,NACIONAL,"48,636"
2022,Setiembre,202209,ADP,Huaraz-Anta,NACIONAL,10
2022,Setiembre,202209,ADP,Iquitos,INTERNACIONAL,18
2022,Setiembre,202209,ADP,Iquitos,NACIONAL,"83,761"
2022,Setiembre,202209,ADP,Pisco,INTERNACIONAL,38
2022,Setiembre,202209,ADP,Pisco,NACIONAL,"2,199"
2022,Setiembre,202209,ADP,Piura,INTERNACIONAL,52
2022,Setiembre,202209,ADP,Piura,NACIONAL,"90,427"
2022,Setiembre,202209,ADP,Pucallpa,NACIONAL,"51,991"
2022,Setiembre,202209,ADP,Talara,NACIONAL,"23,453"
2022,Setiembre,202209,ADP,Tarapoto,INTERNACIONAL,28
2022,Setiembre,202209,ADP,Tarapoto,NACIONAL,"79,684"
2022,Setiembre,202209,ADP,Trujillo,INTERNACIONAL,"3,731"
2022,Setiembre,202209,ADP,Trujillo,NACIONAL,"65,981"
2022,Setiembre,202209,ADP,Tumbes,INTERNACIONAL,11
2022,Setiembre,202209,ADP,Tumbes,NACIONAL,"30,563"
2022,Setiembre,202209,COR,Atalaya,NACIONAL,"1,699"
2022,Setiembre,202209,COR,Chimbote,NACIONAL,48
2022,Setiembre,202209,COR,Cusco,INTERNACIONAL,"2,664"
2022,Setiembre,202209,COR,Cusco,NACIONAL,"289,367"
2022,Setiembre,202209,COR,Huánuco,NACIONAL,"13,900"
2022,Setiembre,202209,COR,Ilo,NACIONAL,"1,217"
2022,Setiembre,202209,COR,Jaén,NACIONAL,"16,731"
2022,Setiembre,202209,COR,Jauja,NACIONAL,"17,389"
2022,Setiembre,202209,COR,Juanjui,NACIONAL,4
2022,Setiembre,202209,COR,Mazamari,NACIONAL,"1,145"
2022,Setiembre,202209,COR,Moquegua,NACIONAL,35
2022,Setiembre,202209,COR,Nazca,NACIONAL,"12,122"
2022,Setiembre,202209,COR,Rioja,NACIONAL,34
2022,Setiembre,202209,COR,Tingo María,NACIONAL,45
2022,Setiembre,202209,COR,Yurimaguas,NACIONAL,"3,071"
2022,Setiembre,202209,COR,-,NACIONAL,663
2022,Setiembre,202209,LAP,Lima,INTERNACIONAL,"565,173"
2022,Setiembre,202209,LAP,Lima,NACIONAL,"1,056,601"
2022,Setiembre,202209,LAP,Lima,TRANSFERENCIA Y TRANSITO,"50,475"
2022,Octubre,202210,AAP,Arequipa,INTERNACIONAL,"1,797"
2022,Octubre,202210,AAP,Arequipa,NACIONAL,"175,815"
2022,Octubre,202210,AAP,Arequipa,TRANSFERENCIA Y TRANSITO,346
2022,Octubre,202210,AAP,Ayacucho,NACIONAL,"32,404"
2022,Octubre,202210,AAP,Juliaca,INTERNACIONAL,4
2022,Octubre,202210,AAP,Juliaca,NACIONAL,"51,295"
2022,Octubre,202210,AAP,Puerto Maldonado,NACIONAL,"31,681"
2022,Octubre,202210,AAP,Puerto Maldonado,TRANSFERENCIA Y TRANSITO,2
2022,Octubre,202210,AAP,Tacna,NACIONAL,"38,187"
2022,Octubre,202210,ADP,Cajamarca,NACIONAL,"50,109"
2022,Octubre,202210,ADP,Chachapoyas,NACIONAL,"1,703"
2022,Octubre,202210,ADP,Chiclayo,INTERNACIONAL,"1,436"
2022,Octubre,202210,ADP,Chiclayo,NACIONAL,"56,512"
2022,Octubre,202210,ADP,Huaraz-Anta,NACIONAL,15
2022,Octubre,202210,ADP,Iquitos,INTERNACIONAL,4
2022,Octubre,202210,ADP,Iquitos,NACIONAL,"89,929"
2022,Octubre,202210,ADP,Pisco,INTERNACIONAL,5
2022,Octubre,202210,ADP,Pisco,NACIONAL,"3,322"
2022,Octubre,202210,ADP,Piura,INTERNACIONAL,50
2022,Octubre,202210,ADP,Piura,NACIONAL,"103,172"
2022,Octubre,202210,ADP,Pucallpa,NACIONAL,"57,505"
2022,Octubre,202210,ADP,Talara,NACIONAL,"29,055"
2022,Octubre,202210,ADP,Tarapoto,INTERNACIONAL,14
2022,Octubre,202210,ADP,Tarapoto,NACIONAL,"90,000"
2022,Octubre,202210,ADP,Trujillo,INTERNACIONAL,"3,709"
2022,Octubre,202210,ADP,Trujillo,NACIONAL,"74,975"
2022,Octubre,202210,ADP,Tumbes,INTERNACIONAL,24
2022,Octubre,202210,ADP,Tumbes,NACIONAL,"34,784"
2022,Octubre,202210,COR,Atalaya,NACIONAL,"1,354"
2022,Octubre,202210,COR,Chimbote,NACIONAL,8
2022,Octubre,202210,COR,Cusco,INTERNACIONAL,"2,497"
2022,Octubre,202210,COR,Cusco,NACIONAL,"295,526"
2022,Octubre,202210,COR,Huánuco,NACIONAL,"16,433"
2022,Octubre,202210,COR,Ilo,NACIONAL,"2,534"
2022,Octubre,202210,COR,Jaén,NACIONAL,"17,342"
2022,Octubre,202210,COR,Jauja,NACIONAL,"18,285"
2022,Octubre,202210,COR,Mazamari,NACIONAL,531
2022,Octubre,202210,COR,Nazca,NACIONAL,"12,559"
2022,Octubre,202210,COR,Rioja,NACIONAL,41
2022,Octubre,202210,COR,Yurimaguas,NACIONAL,"2,586"
2022,Octubre,202210,COR,-,NACIONAL,267
2022,Octubre,202210,LAP,Lima,INTERNACIONAL,"620,491"
2022,Octubre,202210,LAP,Lima,NACIONAL,"1,164,253"
2022,Octubre,202210,LAP,Lima,TRANSFERENCIA Y TRANSITO,"47,699"
2022,Noviembre,202211,AAP,Arequipa,INTERNACIONAL,"1,250"
2022,Noviembre,202211,AAP,Arequipa,NACIONAL,"166,708"
2022,Noviembre,202211,AAP,Ayacucho,NACIONAL,"29,901"
2022,Noviembre,202211,AAP,Juliaca,NACIONAL,"51,341"
2022,Noviembre,202211,AAP,Puerto Maldonado,NACIONAL,"27,249"
2022,Noviembre,202211,AAP,Tacna,NACIONAL,"37,153"
2022,Noviembre,202211,ADP,Cajamarca,NACIONAL,"42,327"
2022,Noviembre,202211,ADP,Chachapoyas,NACIONAL,"1,232"
2022,Noviembre,202211,ADP,Chiclayo,INTERNACIONAL,"1,792"
2022,Noviembre,202211,ADP,Chiclayo,NACIONAL,"52,855"
2022,Noviembre,202211,ADP,Huaraz-Anta,NACIONAL,35
2022,Noviembre,202211,ADP,Iquitos,INTERNACIONAL,197
2022,Noviembre,202211,ADP,Iquitos,NACIONAL,"76,494"
2022,Noviembre,202211,ADP,Pisco,INTERNACIONAL,294
2022,Noviembre,202211,ADP,Pisco,NACIONAL,"2,152"
2022,Noviembre,202211,ADP,Piura,INTERNACIONAL,60
2022,Noviembre,202211,ADP,Piura,NACIONAL,"92,712"
2022,Noviembre,202211,ADP,Pucallpa,NACIONAL,"52,057"
2022,Noviembre,202211,ADP,Talara,NACIONAL,"29,159"
2022,Noviembre,202211,ADP,Tarapoto,NACIONAL,"75,704"
2022,Noviembre,202211,ADP,Trujillo,INTERNACIONAL,"3,795"
2022,Noviembre,202211,ADP,Trujillo,NACIONAL,"67,718"
2022,Noviembre,202211,ADP,Tumbes,INTERNACIONAL,8
2022,Noviembre,202211,ADP,Tumbes,NACIONAL,"33,053"
2022,Noviembre,202211,COR,Atalaya,NACIONAL,"1,156"
2022,Noviembre,202211,COR,Cusco,INTERNACIONAL,"2,509"
2022,Noviembre,202211,COR,Cusco,NACIONAL,"245,119"
2022,Noviembre,202211,COR,Huánuco,NACIONAL,"14,321"
2022,Noviembre,202211,COR,Ilo,NACIONAL,"2,431"
2022,Noviembre,202211,COR,Jaén,NACIONAL,"16,950"
2022,Noviembre,202211,COR,Jauja,NACIONAL,"16,246"
2022,Noviembre,202211,COR,Mazamari,NACIONAL,579
2022,Noviembre,202211,COR,Nazca,NACIONAL,"9,271"
2022,Noviembre,202211,COR,Rioja,NACIONAL,64
2022,Noviembre,202211,COR,Yurimaguas,NACIONAL,"1,891"
2022,Noviembre,202211,LAP,Lima,INTERNACIONAL,"589,877"
2022,Noviembre,202211,LAP,Lima,NACIONAL,"1,055,358"
2022,Noviembre,202211,LAP,Lima,TRANSFERENCIA Y TRANSITO,"42,940"
2022,Diciembre,202212,AAP,Arequipa,INTERNACIONAL,"1,264"
2022,Diciembre,202212,AAP,Arequipa,NACIONAL,"139,079"
2022,Diciembre,202212,AAP,Arequipa,TRANSFERENCIA Y TRANSITO,41
2022,Diciembre,202212,AAP,Ayacucho,NACIONAL,"26,023"
2022,Diciembre,202212,AAP,Juliaca,NACIONAL,"45,770"
2022,Diciembre,202212,AAP,Puerto Maldonado,NACIONAL,"27,991"
2022,Diciembre,202212,AAP,Tacna,NACIONAL,"42,677"
2022,Diciembre,202212,ADP,Cajamarca,NACIONAL,"46,651"
2022,Diciembre,202212,ADP,Chachapoyas,NACIONAL,"1,309"
2022,Diciembre,202212,ADP,Chiclayo,INTERNACIONAL,"1,568"
2022,Diciembre,202212,ADP,Chiclayo,NACIONAL,"66,036"
2022,Diciembre,202212,ADP,Huaraz-Anta,NACIONAL,49
2022,Diciembre,202212,ADP,Iquitos,INTERNACIONAL,34
2022,Diciembre,202212,ADP,Iquitos,NACIONAL,"89,418"
2022,Diciembre,202212,ADP,Pisco,INTERNACIONAL,16
2022,Diciembre,202212,ADP,Pisco,NACIONAL,902
2022,Diciembre,202212,ADP,Piura,INTERNACIONAL,73
2022,Diciembre,202212,ADP,Piura,NACIONAL,"101,971"
2022,Diciembre,202212,ADP,Pucallpa,INTERNACIONAL,3
2022,Diciembre,202212,ADP,Pucallpa,NACIONAL,"59,560"
2022,Diciembre,202212,ADP,Talara,NACIONAL,"33,402"
2022,Diciembre,202212,ADP,Tarapoto,NACIONAL,"92,276"
2022,Diciembre,202212,ADP,Trujillo,INTERNACIONAL,"5,470"
2022,Diciembre,202212,ADP,Trujillo,NACIONAL,"80,208"
2022,Diciembre,202212,ADP,Tumbes,INTERNACIONAL,23
2022,Diciembre,202212,ADP,Tumbes,NACIONAL,"39,846"
2022,Diciembre,202212,COR,Atalaya,NACIONAL,"1,456"
2022,Diciembre,202212,COR,Cusco,INTERNACIONAL,"1,563"
2022,Diciembre,202212,COR,Cusco,NACIONAL,"209,004"
2022,Diciembre,202212,COR,Huánuco,NACIONAL,"15,850"
2022,Diciembre,202212,COR,Ilo,NACIONAL,"2,564"
2022,Diciembre,202212,COR,Jaén,NACIONAL,"15,686"
2022,Diciembre,202212,COR,Jauja,NACIONAL,"17,834"
2022,Diciembre,202212,COR,Mazamari,NACIONAL,449
2022,Diciembre,202212,COR,Nazca,NACIONAL,"3,780"
2022,Diciembre,202212,COR,Rioja,NACIONAL,43
2022,Diciembre,202212,COR,Yurimaguas,NACIONAL,"2,169"
2022,Diciembre,202212,COR,-,NACIONAL,728
2022,Diciembre,202212,LAP,Lima,INTERNACIONAL,"593,822"
2022,Diciembre,202212,LAP,Lima,NACIONAL,"1,087,811"
2022,Diciembre,202212,LAP,Lima,TRANSFERENCIA Y TRANSITO,"45,572"
2023,Enero,202301,AAP,Arequipa,INTERNACIONAL,915
2023,Enero,202301,AAP,Arequipa,NACIONAL,"120,436"
2023,Enero,202301,AAP,Ayacucho,NACIONAL,"25,861"
2023,Enero,202301,AAP,Juliaca,NACIONAL,"8,298"
2023,Enero,202301,AAP,Puerto Maldonado,NACIONAL,"24,896"
2023,Enero,202301,AAP,Tacna,INTERNACIONAL,2
2023,Enero,202301,AAP,Tacna,NACIONAL,"44,750"
2023,Enero,202301,ADP,Cajamarca,NACIONAL,"45,473"
2023,Enero,202301,ADP,Chachapoyas,NACIONAL,"1,189"
2023,Enero,202301,ADP,Chiclayo,INTERNACIONAL,"1,993"
2023,Enero,202301,ADP,Chiclayo,NACIONAL,"75,607"
2023,Enero,202301,ADP,Huaraz-Anta,NACIONAL,28
2023,Enero,202301,ADP,Iquitos,NACIONAL,"94,339"
2023,Enero,202301,ADP,Pisco,INTERNACIONAL,130
2023,Enero,202301,ADP,Pisco,NACIONAL,"1,784"
2023,Enero,202301,ADP,Piura,INTERNACIONAL,3
2023,Enero,202301,ADP,Piura,NACIONAL,"105,705"
2023,Enero,202301,ADP,Pucallpa,NACIONAL,"60,693"
2023,Enero,202301,ADP,Talara,NACIONAL,"43,356"
2023,Enero,202301,ADP,Tarapoto,NACIONAL,"103,412"
2023,Enero,202301,ADP,Trujillo,INTERNACIONAL,"5,451"
2023,Enero,202301,ADP,Trujillo,NACIONAL,"75,889"
2023,Enero,202301,ADP,Tumbes,INTERNACIONAL,37
2023,Enero,202301,ADP,Tumbes,NACIONAL,"45,030"
2023,Enero,202301,COR,Atalaya,NACIONAL,"1,446"
2023,Enero,202301,COR,Cusco,INTERNACIONAL,"1,644"
2023,Enero,202301,COR,Cusco,NACIONAL,"174,333"
2023,Enero,202301,COR,Huánuco,NACIONAL,"17,859"
2023,Enero,202301,COR,Ilo,NACIONAL,"3,005"
2023,Enero,202301,COR,Jaén,NACIONAL,"5,491"
2023,Enero,202301,COR,Jauja,NACIONAL,"17,195"
2023,Enero,202301,COR,Mazamari,NACIONAL,586
2023,Enero,202301,COR,Nazca,NACIONAL,"2,535"
2023,Enero,202301,COR,Rioja,NACIONAL,52
2023,Enero,202301,COR,Yurimaguas,NACIONAL,"2,362"
2023,Enero,202301,COR,-,NACIONAL,838
2023,Enero,202301,LAP,Lima,INTERNACIONAL,"558,792"
2023,Enero,202301,LAP,Lima,NACIONAL,"1,012,108"
2023,Enero,202301,LAP,Lima,TRANSFERENCIA Y TRANSITO,"52,470"
2023,Febrero,202302,AAP,Arequipa,INTERNACIONAL,"1,801"
2023,Febrero,202302,AAP,Arequipa,NACIONAL,"144,466"
2023,Febrero,202302,AAP,Ayacucho,NACIONAL,"27,265"
2023,Febrero,202302,AAP,Puerto Maldonado,NACIONAL,"18,977"
2023,Febrero,202302,AAP,Tacna,NACIONAL,"42,156"
2023,Febrero,202302,ADP,Cajamarca,NACIONAL,"51,601"
2023,Febrero,202302,ADP,Chachapoyas,NACIONAL,"1,229"
2023,Febrero,202302,ADP,Chiclayo,INTERNACIONAL,"1,703"
2023,Febrero,202302,ADP,Chiclayo,NACIONAL,"68,923"
2023,Febrero,202302,ADP,Iquitos,INTERNACIONAL,12
2023,Febrero,202302,ADP,Iquitos,NACIONAL,"85,539"
2023,Febrero,202302,ADP,Pisco,INTERNACIONAL,39
2023,Febrero,202302,ADP,Pisco,NACIONAL,507
2023,Febrero,202302,ADP,Piura,INTERNACIONAL,40
2023,Febrero,202302,ADP,Piura,NACIONAL,"96,821"
2023,Febrero,202302,ADP,Pucallpa,NACIONAL,"53,542"
2023,Febrero,202302,ADP,Talara,NACIONAL,"40,356"
2023,Febrero,202302,ADP,Tarapoto,NACIONAL,"91,936"
2023,Febrero,202302,ADP,Trujillo,INTERNACIONAL,"5,236"
2023,Febrero,202302,ADP,Trujillo,NACIONAL,"68,463"
2023,Febrero,202302,ADP,Tumbes,INTERNACIONAL,9
2023,Febrero,202302,ADP,Tumbes,NACIONAL,"38,407"
2023,Febrero,202302,COR,Atalaya,NACIONAL,"1,654"
2023,Febrero,202302,COR,Cusco,INTERNACIONAL,3
2023,Febrero,202302,COR,Cusco,NACIONAL,"145,606"
2023,Febrero,202302,COR,Huánuco,NACIONAL,"16,968"
2023,Febrero,202302,COR,Ilo,NACIONAL,"2,504"
2023,Febrero,202302,COR,Jauja,NACIONAL,"13,123"
2023,Febrero,202302,COR,Nazca,NACIONAL,"3,091"
2023,Febrero,202302,COR,Rioja,NACIONAL,35
2023,Febrero,202302,COR,Yurimaguas,NACIONAL,"2,233"
2023,Febrero,202302,COR,-,NACIONAL,601
2023,Febrero,202302,LAP,Lima,INTERNACIONAL,"515,613"
2023,Febrero,202302,LAP,Lima,NACIONAL,"935,124"
2023,Febrero,202302,LAP,Lima,TRANSFERENCIA Y TRANSITO,"53,071"
2023,Marzo,202303,AAP,Arequipa,INTERNACIONAL,262
2023,Marzo,202303,AAP,Arequipa,NACIONAL,"154,435"
2023,Marzo,202303,AAP,Arequipa,TRANSFERENCIA Y TRANSITO,4
2023,Marzo,202303,AAP,Ayacucho,NACIONAL,"30,585"
2023,Marzo,202303,AAP,Puerto Maldonado,NACIONAL,"22,261"
2023,Marzo,202303,AAP,Tacna,NACIONAL,"40,912"
2023,Marzo,202303,ADP,Cajamarca,NACIONAL,"45,816"
2023,Marzo,202303,ADP,Chachapoyas,INTERNACIONAL,6
2023,Marzo,202303,ADP,Chachapoyas,NACIONAL,"1,456"
2023,Marzo,202303,ADP,Chiclayo,INTERNACIONAL,"1,693"
2023,Marzo,202303,ADP,Chiclayo,NACIONAL,"66,253"
2023,Marzo,202303,ADP,Huaraz-Anta,NACIONAL,"2,204"
2023,Marzo,202303,ADP,Iquitos,INTERNACIONAL,23
2023,Marzo,202303,ADP,Iquitos,NACIONAL,"84,433"
2023,Marzo,202303,ADP,Pisco,INTERNACIONAL,19
2023,Marzo,202303,ADP,Pisco,NACIONAL,"1,018"
2023,Marzo,202303,ADP,Piura,INTERNACIONAL,8
2023,Marzo,202303,ADP,Piura,NACIONAL,"93,269"
2023,Marzo,202303,ADP,Pucallpa,INTERNACIONAL,1
2023,Marzo,202303,ADP,Pucallpa,NACIONAL,"54,374"
2023,Marzo,202303,ADP,Talara,NACIONAL,"31,101"
2023,Marzo,202303,ADP,Tarapoto,NACIONAL,"87,306"
2023,Marzo,202303,ADP,Trujillo,INTERNACIONAL,"4,035"
2023,Marzo,202303,ADP,Trujillo,NACIONAL,"81,061"
2023,Marzo,202303,ADP,Tumbes,INTERNACIONAL,14
2023,Marzo,202303,ADP,Tumbes,NACIONAL,"35,208"
2023,Marzo,202303,LAP,Lima,INTERNACIONAL,"566,611"
2023,Marzo,202303,LAP,Lima,NACIONAL,"964,737"
2023,Marzo,202303,LAP,Lima,TRANSFERENCIA Y TRANSITO,"65,693"
